"SRS ID","Body Site","File Location","File MD5","File Size"
"SRS011292","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011292.fsa.gz","1577efbb003cafa6201bd1d72b1112fd","928025"
"SRS021820","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021820.fsa.gz","0f2974f7bb6bd8c0355b4de6925d9e3b","191968"
"SRS021504","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021504.fsa.gz","0632514a49d929650fde2f185b8cc217","419105"
"SRS011506","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011506.fsa.gz","27d97a6351835e2c432fe614787921c7","1642159"
"SRS018390","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018390.fsa.gz","627213eeb5d11b2157b2e36ec40b3e7c","305502"
"SRS058273","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS058273.fsa.gz","37a98ba41ba01bc2c5079c0c69c5d737","974573"
"SRS011285","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011285.fsa.gz","7d09a29780fd884b3dac682417c25b44","502253"
"SRS044078","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS044078.fsa.gz","8f835425565b8ee94acd7178f60e8671","1221666"
"SRS056095","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS056095.fsa.gz","231c17687810a0130585cd6d00ff77e3","262243"
"SRS048401","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS048401.fsa.gz","3cb4d26037ca5e28a2bc255ef2b759d8","888179"
"SRS063636","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063636.fsa.gz","5bdfa07107cba3aa1c5914ed9621bb96","551058"
"SRS015776","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015776.fsa.gz","c37b19dbe11059f04ea01589df5abd0b","309803"
"SRS022755","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022755.fsa.gz","9de60541638e564721706514633f36ba","527263"
"SRS011673","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011673.fsa.gz","57da4fc91b6e01d7b1bfd835cf7ca187","922135"
"SRS020500","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020500.fsa.gz","e400f0fae5bb1b67a4a178535010bb07","261478"
"SRS056523","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS056523.fsa.gz","051594a247360cda41ff279da08731de","59594"
"SRS020431","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020431.fsa.gz","f0912809c5acfaf40e388de5a1caf3a5","203461"
"SRS042722","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042722.fsa.gz","a0839fd134c5b2bb53054cdf4b61f695","370656"
"SRS024704","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS024704.fsa.gz","e45c6f5894979551fdbc5de9a1c7756f","981515"
"SRS015669","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015669.fsa.gz","f41baf983a09fee9b580a2b3c8e9c28d","783959"
"SRS063755","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063755.fsa.gz","dc85881b998cb2792f454685d770b1b6","347071"
"SRS024106","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS024106.fsa.gz","07cf7028fd09cf6ddb69d3e533386b06","481623"
"SRS053204","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS053204.fsa.gz","f35395c02c966d10b79fea51dfc3de2d","13820"
"SRS022564","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022564.fsa.gz","37c0b968c710beb8c2aa26e2ccc8afc1","141546"
"SRS016016","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016016.fsa.gz","2c811d5d18e9010a7534963c40175fe6","983481"
"SRS053518","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS053518.fsa.gz","2a66fcf86b4a1820bc85dd7b0c1153b1","1038"
"SRS063138","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063138.fsa.gz","a51e84294d5811d19d0c907fe92577bf","567813"
"SRS017853","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017853.fsa.gz","9876d364656419a9fc79c79ca61e63cc","221634"
"SRS050457","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050457.fsa.gz","3e489e1a0c8edf2968b3c98e24c24585","346897"
"SRS013650","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS013650.fsa.gz","6af09e965324c5a4101247a364edcb63","279248"
"SRS024124","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS024124.fsa.gz","77e17e6a33f36ebf6c28874581c8c582","165765"
"SRS043339","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS043339.fsa.gz","b61571042622d8b80588f89fb9de34ab","824086"
"SRS058543","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS058543.fsa.gz","9b92fb729b0b33a272536fcbccb05682","1152586"
"SRS023001","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS023001.fsa.gz","49b665cd2540e688391efa08e7dca52e","1722806"
"SRS014361","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014361.fsa.gz","8722a74f111a619a114b91f67df49126","65363"
"SRS050719","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050719.fsa.gz","460c08a6c9d3da73d3a98f57526b686b","674424"
"SRS022251","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022251.fsa.gz","6a49fefb4561c840c10f8eca6e7a7b86","279623"
"SRS017723","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017723.fsa.gz","da03cfcf99cd6410045bfcc244a04291","189162"
"SRS019685","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS019685.fsa.gz","3041f2bf07734d1ac4ed33f9905d7991","698728"
"SRS015401","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015401.fsa.gz","fa9f9701e9534c604d42a6646448cb56","294218"
"SRS011498","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011498.fsa.gz","180c7a7f0b164847cb364d4798e946e6","1124662"
"SRS050206","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050206.fsa.gz","97fbf61a7ce3bbd9e18feb9e8821c441","427471"
"SRS042359","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042359.fsa.gz","625375cbff9e7772cbd90495e00be976","773933"
"SRS016113","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016113.fsa.gz","8a4acb491fa66cfbe2b178b6ed493f7d","303610"
"SRS042365","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042365.fsa.gz","44e5f00cf950f51d2d21e2ca462e14a2","227486"
"SRS049947","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS049947.fsa.gz","6f27227450891a823b52b29bf626f159","274830"
"SRS018159","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018159.fsa.gz","4db338a4ee543f8ad0d652fc0408fb5f","471584"
"SRS043369","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS043369.fsa.gz","2267fa1475771e110b0d0b3a8446c678","176612"
"SRS043395","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS043395.fsa.gz","bc30cf842f7b19057e98ddd2bd7f8ad1","650630"
"SRS014138","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014138.fsa.gz","5648d41d2dc2233c50fbc944ca1f5765","1029556"
"SRS013583","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS013583.fsa.gz","307c154c2e1862302ca663e7f1abe12e","375352"
"SRS062793","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS062793.fsa.gz","ca2ef79551bf887ed06ce2eb7f97f6e0","1121200"
"SRS016432","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016432.fsa.gz","d3f5611680d61b1df0999cb22732c3fd","57329"
"SRS017796","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017796.fsa.gz","2c4b8e6d557d80140b6ae7aaa1a2061d","189955"
"SRS022898","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022898.fsa.gz","e3d673e1a378f4d3cc4a5ea6eee4f575","208832"
"SRS018025","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018025.fsa.gz","79d750b0ea3fef856be2f2803e0b70c4","109467"
"SRS050522","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050522.fsa.gz","516c42512d82f3fd1d30ced113bb7e0a","493587"
"SRS057399","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS057399.fsa.gz","115e4e2c79237f4e200ae899c544f5bc","384338"
"SRS016006","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016006.fsa.gz","2a50b32bbc7577607d5f6824fb2e9547","776773"
"SRS022307","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022307.fsa.gz","db90c465e8adac33ef48d88c69e0ad10","189451"
"SRS058242","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS058242.fsa.gz","774e2ec65b34b3f36f7622aa6aaff924","357791"
"SRS022932","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022932.fsa.gz","be7bb0b0c45f8ad3f8e21aba236b51a5","866935"
"SRS057920","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS057920.fsa.gz","53d4b7274b8a23d1c770c9f5d896d180","400741"
"SRS017657","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017657.fsa.gz","e2e13556e545f2c971f6af55cf653ff9","225144"
"SRS016606","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016606.fsa.gz","78cb2641fa514e1c1c44f96ba3792a79","240496"
"SRS015013","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015013.fsa.gz","46eb6195043ff8926988f952935aaae9","268623"
"SRS014655","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014655.fsa.gz","f9e62863b36adb38dacaf04f38ec87dd","1646929"
"SRS020427","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020427.fsa.gz","3814c13ec084598a954bf75dba83f52b","291142"
"SRS042703","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042703.fsa.gz","5702b06a3eeca7261655fec878faf4ca","1037081"
"SRS021555","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021555.fsa.gz","b4c81cfab5a0aad8fb8594f0f2d0c7c3","989990"
"SRS011569","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011569.fsa.gz","d9478094e9541a43306087658c6001fe","508273"
"SRS062561","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS062561.fsa.gz","6e8cc6b63839eccabb895fb2b6a021ba","704312"
"SRS046835","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS046835.fsa.gz","b4d6f1bba52669e0075e22ab57b773de","355386"
"SRS063554","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063554.fsa.gz","d3571cfc30c8ea131907e94bbbc55b3a","1239744"
"SRS045945","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS045945.fsa.gz","9b1caaa8c25bb9297b188e9fa8c83fcb","1089442"
"SRS016352","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016352.fsa.gz","6eb51fb7829fe504fd16411a77728c6e","207739"
"SRS013676","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS013676.fsa.gz","519d56da465a0554ed80c40bbf112231","273868"
"SRS021404","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021404.fsa.gz","c1fea8449c885cb33d806d43f03fb8de","152829"
"SRS019906","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS019906.fsa.gz","e30a103b2935f6b2b8ec9de5e865f08a","792779"
"SRS015724","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015724.fsa.gz","dff3e76dc5e3707e0c001c6648fd30df","995849"
"SRS021853","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021853.fsa.gz","de6e6eed442664bb1145618a25030177","600543"
"SRS018962","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018962.fsa.gz","f11d5a718df3059c4c57e42e919f6f29","377510"
"SRS058191","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS058191.fsa.gz","129dc8457cec660cf3294e8b2b966a96","350314"
"SRS044803","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS044803.fsa.gz","7f95af784a87916ac974c3ed69e06eec","336527"
"SRS017280","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017280.fsa.gz","9b0233d3fdc73d65b869bded5300bffc","318613"
"SRS016722","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016722.fsa.gz","aad933f6553563546cced8fa6179becb","152828"
"SRS063926","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063926.fsa.gz","2b5deb177c1736365ae83d054baf4461","384962"
"SRS014570","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014570.fsa.gz","d52c5ba313a4f50b4e8f6cd5aff044a7","355783"
"SRS020366","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020366.fsa.gz","6547dfec8b9ce5b39c2e484a7512d78a","215166"
"SRS015657","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015657.fsa.gz","32c468cdee40f5d54b3c5515ad558a67","454386"
"SRS054558","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS054558.fsa.gz","e5bda18986bd39f134806196b0945dc1","651246"
"SRS014536","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014536.fsa.gz","ad93845469b2f6741324898f53415a55","46782"
"SRS018288","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018288.fsa.gz","eb84b5e321398cc232e883d347b77bc8","103929"
"SRS042803","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042803.fsa.gz","dc4b7869e661cefe87ed505f5383d9b3","466302"
"SRS015766","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015766.fsa.gz","c4f12e685de3b5d0bbda48aeca0fa84c","1073446"
"SRS015952","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015952.fsa.gz","ec656e146a3a713f3e1cc95e63481d87","535232"
"SRS018655","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018655.fsa.gz","0009b913bb5bc5ad515513f79fd299e6","208651"
"SRS011289","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011289.fsa.gz","85018ca243275cd50584584233279e78","1022243"
"SRS020004","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020004.fsa.gz","66e4c6bec841d4c88cd7f0dd4a2ed763","305182"
"SRS013201","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS013201.fsa.gz","ec995e89a4040c71957336bffd24a2bb","380635"
"SRS021322","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021322.fsa.gz","8819062f71966d40d85e5d54806dc0de","202121"
"SRS020706","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS020706.fsa.gz","4589a74dfb96cae6b97e4af9e33a4528","311447"
"SRS015599","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015599.fsa.gz","988dce03d003371e8b14cd2ad5302548","1200440"
"SRS065365","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS065365.fsa.gz","f0197c6933563c9ab63ea68aa64714c3","124214"
"SRS021400","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021400.fsa.gz","f2aa80df4de9e2057db1766b6b88f268","293064"
"SRS065487","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS065487.fsa.gz","146dab2362ede48b567d6c48836d22f6","452102"
"SRS018529","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018529.fsa.gz","f6afbfad1076ff15abb5b85a86a52bdb","92135"
"SRS017857","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017857.fsa.gz","26cd6bd5627e11f8e2e845f847116ac9","129682"
"SRS051935","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS051935.fsa.gz","bb8b0ce2c58d21c21127f3349e1812f6","1195198"
"SRS054616","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS054616.fsa.gz","3182e5eae3606946e380bb198f0bd02a","199171"
"SRS015231","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015231.fsa.gz","2c12a307de39a2acc128fe5d208f3cba","747836"
"SRS051513","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS051513.fsa.gz","1ed673c8c2841b8c611a55f22fb6997d","521045"
"SRS019357","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS019357.fsa.gz","5d1bc13d733130d648b33b9deaab9897","377007"
"SRS063417","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063417.fsa.gz","2c0fc2054e3ffd609ba0b9a0fb876243","403861"
"SRS056433","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS056433.fsa.gz","1ce8d9b5253733e3bc7755f71cb43171","899065"
"SRS044827","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS044827.fsa.gz","ecbb1240d48dd81ecf31ce68ba286103","474849"
"SRS011521","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011521.fsa.gz","ce45ddbee04d26eba5d63ee19af115d5","605043"
"SRS015907","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015907.fsa.gz","e48b16b8270e55abbe49240373d34907","808149"
"SRS011456","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011456.fsa.gz","ec50c03542ffeea1cc5431041dba1f4b","1047746"
"SRS043278","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS043278.fsa.gz","208237d7865844ea40eff7dfa13d1113","45706"
"SRS042648","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042648.fsa.gz","1a750d9a27f85e77caf8f77b16929b82","137677"
"SRS011598","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011598.fsa.gz","15f54598c07c8f455c199793461a9213","483818"
"SRS022568","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022568.fsa.gz","63026d8e1a5e9a3044f124bb001a7524","285780"
"SRS016559","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016559.fsa.gz","a540586e748d2ffaac3438eb840a8210","180379"
"SRS052849","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS052849.fsa.gz","f36b4074ae5955fddbbe3bded44f3199","291393"
"SRS014331","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014331.fsa.gz","866e1c089f3823ed037b95c0d093a297","83111"
"SRS018112","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018112.fsa.gz","69b1946de75881bbd44e4f34fc7457c1","95496"
"SRS057212","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS057212.fsa.gz","cd475503406a82a24bf142ac0b708d48","126493"
"SRS024353","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS024353.fsa.gz","7a4b783c38fc10ecf0ca963f2b998ad5","654787"
"SRS013213","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS013213.fsa.gz","105ea26ad613b343d1f999a01b799b31","88392"
"SRS016203","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016203.fsa.gz","10c6db0c8e6577d64a1a86e8e9497bd9","876685"
"SRS018435","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS018435.fsa.gz","99b31995516a5af5513d7d4f7aeb0a8b","481127"
"SRS023520","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS023520.fsa.gz","89413a6b2bb3ab3b8d12f5358844c56b","208819"
"SRS045797","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS045797.fsa.gz","8b20b3c77929ac736a6b358f885baae3","168191"
"SRS022253","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS022253.fsa.gz","03b9b23d17571f9babbaa17f3dd474b4","377"
"SRS011604","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011604.fsa.gz","ed75e3be4a6458a9325f92ee5532f185","1951780"
"SRS050081","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050081.fsa.gz","45bfeced87a42d08eaf2cb6f1da744dd","198201"
"SRS015135","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015135.fsa.gz","80e26aa90beea56ddb288cae415ee2db","416492"
"SRS053756","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS053756.fsa.gz","999bd874a69bfb9253b310c285bc8e04","621700"
"SRS051468","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS051468.fsa.gz","ef519fc5e14b39bdf4038f50e3ceae2b","175871"
"SRS063298","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS063298.fsa.gz","470bf7236a32ef0da8f9cb699d685329","506831"
"SRS015811","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015811.fsa.gz","595088f31c84fb66935093b419d7c0f2","535"
"SRS057208","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS057208.fsa.gz","b0ff48900eab663a33935aeffa58d1d3","302544"
"SRS015194","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015194.fsa.gz","69e81b08eb81edd5bc9fc53f036fb076","960065"
"SRS014355","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014355.fsa.gz","f1f2db6dea4fe900b4569d4d69718619","624513"
"SRS057163","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS057163.fsa.gz","e0596b739ffce424eddd641e84acab5b","78320"
"SRS017302","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS017302.fsa.gz","6d74d73118bdef8716472546e6efacf3","148161"
"SRS051031","stool","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS051031.fsa.gz","e42511adf1fc2543aec8d4c3714bb8ba","1534954"
"SRS015821","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015821.fsa.gz","8281352e90c2147910a4370ca9c162eb","3778506"
"SRS050892","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050892.fsa.gz","b4e0d19da993f8fd310d528580240df2","10350"
"SRS016642","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS016642.fsa.gz","df4aae2605a89a3812ba3fdaf367a5cd","280518"
"SRS023811","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS023811.fsa.gz","0e627b383a48241e11eb3f1328b7c20f","227216"
"SRS055123","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS055123.fsa.gz","18102867d59d50ddade088b855a724fa","813407"
"SRS021643","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021643.fsa.gz","151d49766ea6ede2502fd03afdeb0165","368722"
"SRS021700","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS021700.fsa.gz","c12f1d2b11633320618e2ce593b8a626","243963"
"SRS014871","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014871.fsa.gz","dccdb12d7272227b05e017327db2c14b","489254"
"SRS011367","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011367.fsa.gz","024bf25472a1de096ca8ae1c18a1feab","1664191"
"SRS065582","throat","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS065582.fsa.gz","e56a4ad2685f56df81a3252f64e5e27e","751714"
"SRS045807","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS045807.fsa.gz","2f973b64c93b847c991e10cfa0cf3399","143359"
"SRS015338","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS015338.fsa.gz","e2ff484fac92c3817002ed1d254b6380","227014"
"SRS062431","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS062431.fsa.gz","a22aaeed3ac1c9df18aa5c3ff9204570","250332"
"SRS049278","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS049278.fsa.gz","c59d87f68f4b138e1d575f3d55a84b42","272298"
"SRS014821","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014821.fsa.gz","b8aa2ffa9edde343f95d4a85f9752c93","1800891"
"SRS043378","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS043378.fsa.gz","754ecad233b326cee73ddc2dcedf6c58","674869"
"SRS011611","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS011611.fsa.gz","6ef3dda6ef5f0b75bd2daaf73812999c","502083"
"SRS014903","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS014903.fsa.gz","fdbf36a71d474bc9fa1b8f7f109d2bc6","830403"
"SRS042117","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS042117.fsa.gz","dcf076a76dd61d3b0d97d936e8257fa4","478234"
"SRS064244","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS064244.fsa.gz","32edceb08854ff93bd58fa645fd8f884","452148"
"SRS050640","saliva","http://downloads.hmpdacc.org/data/HM16STR/by_sample/SRS050640.fsa.gz","9d63ff0ae9471577d10fa1cf19f55ed7","788447"
